timestamp,x,y,z
470260458182,0.410645,-0.732422,0.583496
470260481838,0.416992,-0.710449,0.609375
470260496895,0.356934,-0.706543,0.61377
470260518138,0.277832,-0.751953,0.637207
470260533054,0.267578,-0.759277,0.621582
470260564213,0.321777,-0.766113,0.645508
470260579313,0.34082,-0.763184,0.630859
470260633394,0.363281,-0.709961,0.62207
470260633996,0.36377,-0.71875,0.622559
470260634840,0.331055,-0.743164,0.624512
470260647095,0.337891,-0.760254,0.608398
470260669395,0.336914,-0.747559,0.59082
470260694648,0.335938,-0.755371,0.596191
470260710993,0.33252,-0.749512,0.611816
470260760688,0.316895,-0.738281,0.607422
470260761418,0.337891,-0.698242,0.601562
470260768229,0.371582,-0.745605,0.561035
470260788042,0.37207,-0.744629,0.583984
470260811189,0.329102,-0.734863,0.589355
470260835600,0.29834,-0.750977,0.621582
470260857436,0.321777,-0.759277,0.614258
470260872506,0.324707,-0.756348,0.598633
470260894941,0.359863,-0.753906,0.607422
470260917658,0.331055,-0.745117,0.618164
470260931928,0.333008,-0.722168,0.626465
470260954992,0.350098,-0.73584,0.618652
470260977595,0.351562,-0.736816,0.616699
470260991968,0.317383,-0.756348,0.607422
470261015128,0.310059,-0.75,0.602051
470261037598,0.328125,-0.746094,0.604492
470261051904,0.322266,-0.739746,0.61377
470261074916,0.335449,-0.729004,0.609863
470261098039,0.334961,-0.73291,0.60791
470261111887,0.342285,-0.758789,0.608887
470261134989,0.34082,-0.765137,0.598633
470261157574,0.336914,-0.768066,0.592285
470261171934,0.325195,-0.748047,0.591309
470261194919,0.315918,-0.767578,0.618164
470261217645,0.33252,-0.759277,0.620117
470261231970,0.333984,-0.736816,0.625
470261255071,0.29834,-0.737305,0.617676
470261277603,0.313477,-0.736328,0.614258
470261298595,0.328613,-0.749023,0.605469
470261315104,0.324219,-0.754883,0.611328
470261337585,0.312988,-0.769043,0.604004
470261358459,0.317871,-0.760742,0.59668
470261374990,0.320801,-0.746582,0.594238
470261398058,0.326172,-0.753906,0.597168
470261418511,0.312012,-0.753418,0.598145
470261435032,0.308594,-0.745117,0.598145
470261457562,0.321289,-0.737793,0.590332
470261478530,0.319336,-0.741699,0.595703
470261495037,0.320312,-0.73291,0.599121
470261517570,0.30957,-0.754883,0.601562
470261546132,0.313965,-0.774414,0.602051
470261554960,0.323242,-0.770996,0.604492
470261577542,0.332031,-0.769043,0.619141
470261598487,0.325195,-0.769531,0.625488
470261615094,0.311035,-0.771484,0.625
470261637525,0.308105,-0.756348,0.624512
470261658580,0.298828,-0.740723,0.618164
470261675058,0.302246,-0.738281,0.610352
470261697572,0.295898,-0.73584,0.602539
470261710414,0.30127,-0.737793,0.600098
470261732874,0.318359,-0.742188,0.594238
470261756102,0.318848,-0.753418,0.591309
470261770290,0.310059,-0.769531,0.609375
470261785392,0.300293,-0.765625,0.625488
470261807953,0.289551,-0.758301,0.628906
470261824379,0.293945,-0.768066,0.628418
470261845458,0.297363,-0.760254,0.631836
470261867873,0.289551,-0.755371,0.633301
470261884254,0.286621,-0.748535,0.642578
470261905256,0.289551,-0.744629,0.641113
470261930723,0.283691,-0.746094,0.637207
470261944318,0.28418,-0.743652,0.631836
470261965280,0.286133,-0.742188,0.630859
470261987786,0.291504,-0.747559,0.630371
470262011710,0.290039,-0.748535,0.629883
470262032773,0.285645,-0.746094,0.617676
470262047782,0.298828,-0.759277,0.622559
470262064228,0.294434,-0.743652,0.622559
470262085280,0.287598,-0.737305,0.626953
470262107773,0.283691,-0.745117,0.620605
470262124234,0.28418,-0.740234,0.626953
470262145290,0.286133,-0.745117,0.628418
470262170700,0.289551,-0.749512,0.627441
470262185707,0.278809,-0.73877,0.635742
470262208212,0.306641,-0.751953,0.606934
470262229249,0.308105,-0.737305,0.626465
470262245711,0.286621,-0.755859,0.624512
470262268209,0.294434,-0.747559,0.62207
470262287785,0.289551,-0.753906,0.628906
470262313231,0.286621,-0.761719,0.61377
470262325287,0.26709,-0.766113,0.616211
470262347814,0.271484,-0.780762,0.617676
470262365683,0.291016,-0.757324,0.627441
470262385323,0.303711,-0.751465,0.619629
470262407752,0.304199,-0.743652,0.623047
470262425666,0.287598,-0.755859,0.633301
470262445286,0.276855,-0.749023,0.628418
470262467783,0.278809,-0.762207,0.626465
470262486209,0.281738,-0.757324,0.629395
470262506727,0.290527,-0.745117,0.622559
470262527746,0.292969,-0.735352,0.614258
470262545871,0.290039,-0.744141,0.620605
470262565290,0.282227,-0.760742,0.606934
470262589473,0.295898,-0.756348,0.620117
470262610348,0.296875,-0.768555,0.609863
470262625309,0.292969,-0.762207,0.612305
470262647942,0.293945,-0.757324,0.619141
470262665726,0.289551,-0.757812,0.623535
470262685292,0.287109,-0.747559,0.615234
470262707926,0.285645,-0.743164,0.62207
470262725870,0.282227,-0.747559,0.617188
470262745459,0.284668,-0.754395,0.617676
470262767960,0.297363,-0.751953,0.62207
470262785742,0.291016,-0.752441,0.616211
470262805434,0.293457,-0.75293,0.623535
470262827941,0.284668,-0.750488,0.612793
470262845839,0.279297,-0.760742,0.625977
470262866824,0.280762,-0.755371,0.62207
470262887977,0.284668,-0.758301,0.62207
470262905868,0.286133,-0.757812,0.621094
470262926792,0.293457,-0.757324,0.617676
470262947891,0.291504,-0.758789,0.620605
470262965835,0.285156,-0.760254,0.619629
470262986777,0.286621,-0.756836,0.615723
470263007783,0.285645,-0.755371,0.604492
470263025829,0.279785,-0.760254,0.614746
470263046889,0.27832,-0.765137,0.610352
470263067931,0.279785,-0.753418,0.607422
470263085831,0.281738,-0.761719,0.613281
470263106839,0.280762,-0.76123,0.623047
470263127777,0.283691,-0.753418,0.623535
470263145816,0.28125,-0.756348,0.631836
470263166860,0.283691,-0.765137,0.640625
470263190627,0.280273,-0.757812,0.629395
470263205664,0.278809,-0.755859,0.632324
470263228216,0.274414,-0.749512,0.635742
470263247800,0.269043,-0.757812,0.634766
470263265642,0.263184,-0.755371,0.620605
470263288199,0.270996,-0.763184,0.612305
470263307766,0.276855,-0.765137,0.605469
470263325672,0.289062,-0.760254,0.605469
470263348114,0.286621,-0.757812,0.611816
470263367770,0.282227,-0.762207,0.619141
470263385663,0.276855,-0.759277,0.626953
470263408280,0.276367,-0.760254,0.631836
470263427903,0.266113,-0.756348,0.641602
470263445701,0.264648,-0.75,0.641113
470263468636,0.260742,-0.748535,0.635742
470263487732,0.26416,-0.75293,0.629395
470263505766,0.272949,-0.758301,0.629883
470263528333,0.279297,-0.757324,0.623535
470263547931,0.286621,-0.750977,0.615723
470263565672,0.288574,-0.748535,0.616211
470263588319,0.271973,-0.743652,0.617676
470263607744,0.26709,-0.742188,0.62207
470263625692,0.263672,-0.742188,0.624023
470263648197,0.257812,-0.743164,0.638672
470263668421,0.255371,-0.751465,0.631348
470263685899,0.277832,-0.756348,0.621582
470263707526,0.287109,-0.751953,0.611816
470263728552,0.296387,-0.758301,0.605957
470263744915,0.283691,-0.783203,0.609863
470263767461,0.273438,-0.780762,0.598633
470263788495,0.268555,-0.784668,0.60498
470263812426,0.275391,-0.783691,0.60791
470263827528,0.276855,-0.770508,0.612305
470263848575,0.27002,-0.758301,0.614746
470263864864,0.260742,-0.755859,0.629883
470263887350,0.256348,-0.743652,0.633789
470263908443,0.254883,-0.75,0.629883
470263924977,0.260254,-0.758789,0.626465
470263947510,0.266113,-0.770508,0.623535
470263968562,0.267578,-0.780273,0.619141
470263984841,0.273926,-0.790527,0.61377
470264007320,0.276855,-0.782715,0.605469
470264028392,0.273438,-0.774414,0.606445
470264044778,0.267578,-0.757812,0.614258
470264067488,0.260254,-0.762207,0.611328
470264088413,0.259766,-0.772949,0.612793
470264105709,0.261719,-0.76123,0.61377
470264127524,0.266602,-0.766113,0.610352
470264150006,0.265137,-0.772949,0.61377
470264172346,0.269531,-0.775879,0.609863
470264187457,0.269043,-0.777832,0.605469
470264209985,0.264648,-0.769043,0.604004
470264224849,0.266602,-0.775391,0.605469
470264247400,0.266113,-0.760742,0.605469
470264270015,0.260254,-0.750488,0.597656
470264284323,0.261719,-0.76123,0.599609
470264307368,0.255371,-0.785645,0.602539
470264329857,0.253418,-0.784668,0.602539
470264344172,0.269531,-0.782715,0.605957
470264367289,0.269043,-0.78125,0.611328
470264389810,0.26123,-0.776855,0.625
470264404235,0.251953,-0.76416,0.631348
470264427286,0.234863,-0.753906,0.630859
470264449798,0.226074,-0.751953,0.646973
470264464206,0.216797,-0.752441,0.654297
470264487293,0.222168,-0.78125,0.653809
470264509774,0.26123,-0.768066,0.630859
470264524214,0.290039,-0.760742,0.610352
470264554963,0.290039,-0.768555,0.605957
470264575998,0.280273,-0.780273,0.600098
470264591038,0.250488,-0.785156,0.605469
470264607370,0.246582,-0.779297,0.608398
470264629959,0.250488,-0.764648,0.614746
470264650934,0.256348,-0.76416,0.614258
470264667342,0.252441,-0.758301,0.624512
470264689851,0.248535,-0.753418,0.62793
470264711072,0.25293,-0.745117,0.631348
470264727378,0.245117,-0.749512,0.620117
470264749772,0.247559,-0.754883,0.61377
470264771028,0.246582,-0.757812,0.606934
470264787392,0.25,-0.778809,0.600098
470264809867,0.249512,-0.777344,0.603516
470264831032,0.258301,-0.789551,0.605957
470264847345,0.258789,-0.790527,0.609863
470264877353,0.253418,-0.780762,0.617188
470264891043,0.244629,-0.773438,0.626953
470264907303,0.236328,-0.769531,0.632324
470264929849,0.23584,-0.769043,0.630859
470264951031,0.223633,-0.769531,0.634766
470264967505,0.226562,-0.770996,0.64502
470264989826,0.217773,-0.780273,0.64502
470265011066,0.213379,-0.785645,0.650879
470265027400,0.209473,-0.814941,0.674316
470265049969,0.246582,-0.824219,0.668945
470265072299,0.282715,-0.856445,0.668457
470265086698,0.361816,-0.87793,0.64502
470265109923,0.381836,-0.865234,0.643555
470265132455,0.323242,-0.854492,0.652832
470265146804,0.273926,-0.850098,0.67041
470265169794,0.265137,-0.878418,0.691895
470265192409,0.271484,-0.905273,0.691895
470265213599,0.306641,-0.834961,0.685547
470265229746,0.344238,-0.790527,0.658691
470265258413,0.395996,-0.745605,0.658203
470265273311,0.427734,-0.766113,0.655273
470265289843,0.489258,-0.700195,0.677246
470265312422,0.628418,-0.600098,0.604492
470265333511,0.568848,-0.57666,0.429199
470265349792,0.757812,-0.691895,0.549316
470265372347,0.91748,-0.634277,0.416992
470265393346,0.625,-0.614746,0.48584
470265409820,0.606445,-0.571777,0.475586
470265432298,0.594238,-0.692871,0.496094
470265453444,0.555664,-0.686523,0.523926
470265469844,0.496582,-0.67627,0.50293
470265492242,0.459961,-0.660645,0.52832
470265513527,0.468262,-0.652832,0.511719
470265529839,0.493164,-0.646973,0.564453
470265552272,0.467285,-0.691895,0.57666
470265573482,0.411133,-0.61084,0.576172
470265589844,0.44873,-0.719238,0.559082
470265618427,0.403809,-0.663086,0.597656
470265640987,0.394531,-0.659668,0.599609
470265649801,0.334961,-0.62207,0.594238
470265672284,0.312012,-0.630371,0.59082
470265693528,0.333008,-0.677246,0.623535
470265709123,0.352539,-0.708984,0.626465
470265732458,0.336914,-0.69873,0.631348
470265760988,0.33252,-0.70752,0.617188
470265769118,0.337402,-0.663574,0.624512
470265792298,0.356934,-0.680664,0.621582
470265814762,0.344727,-0.736328,0.640625
470265829150,0.38916,-0.749023,0.664062
470265852437,0.374512,-0.701172,0.75
470265873304,0.229004,-0.72168,0.812988
470265889297,0.0849609,-0.611328,0.79541
470265912290,0.169922,-0.536133,0.73291
470265933531,0.395996,-0.520996,0.703613
470265949177,0.482422,-0.597168,0.727539
470265972342,0.335449,-0.730957,0.686035
470265993518,0.276855,-0.817871,0.535645
470266009075,0.182617,-0.86084,0.469727
470266032304,0.114746,-0.771484,0.437012
470266054819,-0.00488281,-0.65918,0.425781
470266069185,0.00244141,-0.723633,0.381836
470266092306,0.144043,-0.889648,0.384766
470266115463,-0.0341797,-0.877441,0.421387
470266129150,-0.269043,-0.778809,0.341309
470266152292,-0.219238,-0.790527,0.41748
470266174872,-0.108398,-0.790039,0.445312
470266195939,-0.118652,-0.736328,0.481445
470266212386,-0.103516,-0.731445,0.529297
470266234874,-0.0976562,-0.765625,0.488281
470266255808,-0.118652,-0.720215,0.499512
470266272429,-0.152344,-0.683594,0.559082
470266294940,0.0234375,-0.716309,0.797852
470266315980,0.566895,-0.979492,0.956055
470266332294,0.98584,-1.21143,0.97998
470266354921,0.386719,-1.41406,1.10254
470266375881,0.0649414,-1.15918,0.830566
470266392297,0.0078125,-0.363281,0.80957
470266414770,-0.0483398,-0.0556641,0.46582
470266435987,0.287109,-0.507812,0.543457
470266452302,0.714355,-0.913574,0.529297
470266474766,0.593262,-1.11914,0.54248
470266495905,0.383301,-0.84668,0.560059
470266512700,0.0371094,-0.605469,0.549805
470266534760,-0.175781,-0.515137,0.563477
470266555915,-0.230957,-0.516113,0.532715
470266572393,-0.111328,-0.714844,0.348145
470266594738,0.0668945,-1.22852,0.288574
470266615813,-0.000976562,-1.42773,0.374023
470266632425,-0.250977,-1.25146,0.396484
470266654741,-0.312012,-0.936523,0.466309
470266675979,-0.27832,-0.734863,0.441895
470266692281,-0.157227,-0.602539,0.554688
470266714827,0.0795898,-0.560059,0.64209
470266735935,0.621582,-0.549316,0.741699
470266751577,0.98291,-0.811523,0.887695
470266774791,0.388184,-1.021,1.03662
470266795885,-0.0551758,-1.38379,0.967285
470266812298,0.11084,-0.663086,0.832031
470266834778,0.170898,-0.0209961,0.78125
470266855841,0.107422,-0.236816,0.691406
470266872402,0.0898438,-0.618164,0.669922
470266894742,0.213867,-0.870605,0.506348
470266916371,0.710449,-1.01318,0.419922
470266931679,0.553223,-0.952637,0.473145
470266954802,-0.0639648,-0.789062,0.463379
470266977455,-0.291504,-0.701172,0.464355
470266991596,-0.15332,-0.720703,0.469727
470267014874,-0.0473633,-0.905762,0.328125
470267037435,-0.090332,-1.20947,0.323242
470267051621,-0.185059,-1.28857,0.395996
470267074675,-0.242188,-1.10352,0.474609
470267097289,-0.254883,-0.934082,0.512207
470267118469,-0.361816,-0.72168,0.564453
470267134764,-0.265625,-0.653809,0.660645
470267157959,0.0415039,-0.662109,0.605469
470267178457,0.518555,-0.625977,0.575195
470267194731,0.717773,-0.622559,0.595215
470267224790,0.361816,-0.757812,0.759277
470267238391,0.191406,-1.02832,0.636719
470267254112,0.0483398,-1.11914,0.401367
470267284887,0.0546875,-0.52832,0.297852
470267298322,0.316406,-0.266113,0.137695
470267314761,0.461426,-0.805176,0.307617
470267337394,0.357422,-1.35107,0.455078
470267358464,0.182129,-1.24365,0.518555
470267374765,0.0898438,-0.713867,0.581543
470267397407,0.187988,-0.599609,0.669922
470267418476,0.133789,-0.836914,0.755371
470267434885,0.0854492,-0.983887,0.772949
470267457270,0.148438,-1.14258,0.857422
470267478403,0.211914,-1.15674,0.962402
470267502288,0.0766602,-1.07959,0.897949
470267517440,0.00292969,-0.826172,0.90332
470267538482,-0.0688477,-0.882812,0.943848
470267554742,-0.182129,-0.955566,0.934082
470267577295,-0.230957,-0.921387,0.878418
470267598448,-0.272949,-0.804199,0.833008
470267615726,-0.290039,-0.773438,0.793945
470267637306,-0.352051,-0.681641,0.748535
470267658437,-0.365234,-0.522461,0.644043
470267674625,-0.5,-0.371582,0.42627
470267697245,-0.516113,-0.57959,0.456543
470267718297,-0.283203,-0.935547,0.513184
470267734036,0.133789,-1.10498,0.484375
470267757445,0.312012,-0.720703,0.445801
470267778323,0.751465,-0.658203,0.36377
470267794141,1.93994,-0.349121,0.189941
470267817358,1.83252,0.237793,0.0751953
470267838287,1.20215,0.605957,0.0166016
470267854130,1.0249,0.217285,0.293945
470267877398,1.21289,-0.202637,0.324219
470267898342,1.04834,-0.524902,0.480469
470267914006,0.876953,-0.868652,0.568848
470267929076,0.845703,-0.969727,0.628906
470267942747,0.705566,-0.959961,0.669434
470267965212,0.433594,-0.874023,0.724121
470267981544,0.103027,-0.879883,0.827148
470268002563,-0.0786133,-0.880371,0.868164
470268025291,-0.151855,-0.834473,0.887695
470268041495,-0.375488,-0.627441,0.949219
470268062636,-0.400879,-0.736328,0.898926
470268085255,-0.530273,-0.73291,0.774902
470268101692,-0.42041,-0.657715,0.847656
470268122662,-0.508789,-0.329102,0.796387
470268145247,-0.628906,-0.344238,0.750977
470268161682,-0.709961,-0.36377,0.758789
470268182729,-0.182129,-0.24707,0.658203
470268206162,-0.270996,-0.369141,0.670898
470268220307,-0.31543,-0.438477,0.62793
470268251639,-0.333984,-0.405762,0.577148
470268273991,-0.354004,-0.408203,0.576172
470268280300,-0.402344,-0.438965,0.637695
470268311436,-0.497559,-0.421387,0.674316
470268334023,-0.326172,-0.532227,0.630371
470268340271,-0.0136719,-0.581543,0.699219
470268362594,0.130859,-0.908691,0.722168
470268385046,0.0913086,-0.92627,0.678223
470268401642,0.765137,-0.674805,0.520508
470268422731,1.34277,-1.01807,0.646484
470268445359,1.15332,-0.904297,0.526855
470268461552,0.780273,-0.711426,0.580078
470268485709,0.58252,-0.650391,0.638672
470268505228,0.610352,-0.833984,0.585938
470268521513,0.713867,-0.789062,0.490723
470268542591,0.87207,-0.555176,0.473145
470268565826,0.820801,-0.226562,0.404785
470268580273,0.796875,-0.251465,0.412598
470268602784,0.843262,-0.367188,0.466797
470268625099,0.865723,-0.456543,0.508301
470268649041,0.915039,-0.552734,0.475098
470268662680,0.911621,-0.771973,0.44873
470268685182,0.906738,-1.02686,0.456543
470268701516,0.922852,-1.17334,0.516602
470268722641,0.909668,-1.16064,0.570312
470268745103,0.61377,-1.12158,0.614258
470268761714,0.311523,-0.963867,0.61377
470268782706,0.0673828,-0.821777,0.560059
470268805202,-0.0942383,-0.771484,0.587402
470268821615,-0.112305,-0.752441,0.562012
470268842701,-0.205078,-0.76709,0.497559
470268865075,-0.422852,-0.558105,0.488281
470268890558,-0.435059,-0.415527,0.423828
470268902679,-0.388672,-0.414062,0.347168
470268925045,-0.334961,-0.316895,0.379395
470268950529,-0.388672,-0.27002,0.396484
470268962713,-0.358887,-0.258789,0.404297
470268985253,-0.348633,-0.317383,0.458008
470269002952,-0.388184,-0.356445,0.541992
470269022618,-0.390137,-0.438477,0.605469
470269045319,-0.44873,-0.444336,0.682129
470269063133,-0.348145,-0.612305,0.666504
470269085592,-0.412109,-0.653809,0.653809
470269105223,-0.552734,-0.603516,0.64502
470269123171,-0.745117,-0.538086,0.713867
470269142742,-0.431152,-0.520508,0.738281
470269168129,-0.124512,-0.685059,0.839844
470269183066,-0.130371,-0.876953,0.777344
470269202591,-0.0375977,-0.793945,0.795898
470269225184,0.586426,-0.77832,0.974121
470269250466,0.598633,-1.02588,0.710449
470269262674,0.0810547,-0.471191,0.496582
470269292729,0.081543,-0.380859,0.463867
470269302942,0.226074,-0.61084,0.239746
470269322773,0.272461,-1.01758,-0.043457
470269345192,0.330566,-1.21338,-0.0698242
470269363111,-0.158691,-1.18701,0.0615234
470269382702,-0.0102539,-2.11816,-0.00537109
470269405199,0.222656,-1.81982,0.234863
470269420146,0.131836,-1.1665,0.368164
470269442776,-0.213379,-0.837402,0.32959
470269465104,-0.181641,-1.06445,0.300293
470269480137,-0.199707,-1.26562,0.256836
470269503976,-0.434082,-1.30225,0.217773
470269525184,-0.40918,-1.12256,0.419434
470269543159,-0.0322266,-1.09424,0.422852
470269571514,0.468262,-0.816895,0.490723
470269585229,0.642578,-0.235352,1.0376
470269603116,-0.0761719,0.61084,0.837891
470269623990,-0.282227,0.209961,0.414062
470269645117,-0.0351562,-0.566895,0.411133
470269663085,-0.03125,-0.894043,0.491699
470269684167,-0.0541992,-0.890137,0.390625
470269705240,-0.0927734,-0.920898,0.256348
470269724816,-0.219238,-0.782227,0.0517578
470269743984,-0.422852,-0.849609,-0.0493164
470269765226,-0.603516,-1.11328,-0.0327148
470269782904,-0.14209,-0.972168,0.34375
470269810186,0.536621,-1.35254,0.365234
470269826484,-0.0834961,-1.63428,0.421387
470269843546,-1.18896,-1.07715,0.459473
470269873075,-1.06982,-0.689453,0.255859
470269885146,-0.231445,-0.48584,0.468262
470269903055,0.205078,-0.53418,0.634766
470269933093,0.567871,-1.08838,0.929688
470269945827,0.329102,-1.81299,0.996582
470269962109,0.0546875,-0.600098,0.914062
470269984711,-0.267578,0.608398,0.564453
470270005775,-0.161133,0.0576172,0.342285
470270022095,0.0488281,-0.770508,0.437012
470270044773,0.128906,-0.994629,0.430176
470270065897,0.0649414,-1.25879,0.340332
470270082295,-0.248047,-0.978516,0.200195
470270104612,-0.555176,-0.871582,0.0126953
470270125857,-0.50293,-0.985352,-0.0268555
470270142184,-0.130859,-1.16162,0.303711
470270164703,0.147949,-1.40479,0.272949
470270185689,-0.414551,-1.30127,0.374023
470270202060,-0.975586,-0.95459,0.5625
470270224632,-0.466797,-1.04395,0.63916
470270246187,0.0449219,-1.12939,0.385254
470270262162,0.165527,-1.18066,0.822754
470270284614,0.25293,-1.0708,0.826172
470270305846,0.090332,0.413086,0.657715
470270322143,-0.334961,0.236816,0.42041
470270344665,-0.0375977,-0.611328,0.335938
470270365799,0.122559,-0.969238,0.248047
470270382094,-0.145508,-1.33447,0.209961
470270404611,-0.444824,-1.17285,0.105469
470270425791,-0.587402,-1.12012,-0.012207
470270442067,-0.520508,-1.28418,-0.115723
470270464673,-0.155762,-1.48828,-0.0136719
470270485810,-0.262695,-1.19922,0.226074
470270501468,-0.638184,-0.972656,0.34668
470270525333,-0.69873,-0.645508,0.407227
470270553283,-0.299316,-0.418457,0.498047
470270561456,0.255859,-0.254883,0.570312
470270584726,0.478027,-0.105469,0.592285
470270605732,0.312988,-0.349121,0.575684
470270621466,0.234375,-0.919434,0.533203
470270644543,0.344727,-1.37061,0.542969
470270665740,0.656738,-1.2959,0.553223
470270688346,0.591797,-0.824707,0.60498
470270704564,0.47998,-0.508789,0.617676
470270727209,0.614746,-0.434082,0.652832
470270748295,0.708008,-0.417969,0.686035
470270772260,0.687988,-0.469238,0.641602
470270787129,0.692871,-0.428711,0.622559
470270809591,0.700195,-0.479492,0.607422
470270824985,0.725586,-0.347168,0.561035
470270847126,0.728516,-0.242188,0.523926
470270868125,0.697266,-0.221191,0.528809
470270884668,0.750977,-0.304199,0.627441
470270907092,0.746094,-0.301758,0.729004
470270928213,0.694824,-0.298828,0.665527
470270944625,0.724121,-0.441895,0.655273
470270967117,0.802246,-0.36377,0.709473
470270988226,0.782227,-0.17334,0.629883
470271004561,0.924805,-0.0268555,0.522461
470271027137,0.969238,-0.247559,0.898926
470271049651,0.678711,-0.468262,0.84082
470271064479,0.670898,-0.522949,0.650391
470271087187,0.677246,-0.654297,0.539062
470271108227,0.669922,-0.58252,0.552246
470271124703,0.605469,-0.391113,0.585449
470271147079,0.578613,-0.333008,0.573242
470271169625,0.568848,-0.449707,0.575195
470271184534,0.566895,-0.562012,0.576172
470271207174,0.592285,-0.536621,0.537109
470271228257,0.596191,-0.487305,0.5
