timestamp,x,y,z
470281892033,0.657227,-0.472168,0.679199
470281914544,0.632812,-0.458984,0.648438
470281937157,0.628906,-0.409668,0.595703
470281952192,0.649414,-0.423828,0.592285
470281974500,0.638184,-0.480957,0.59668
470281997188,0.619629,-0.469238,0.569336
470282011990,0.619629,-0.472168,0.513672
470282034590,0.65918,-0.453125,0.531738
470282057010,0.657715,-0.387695,0.504395
470282080362,0.692383,-0.334473,0.475586
470282094519,0.722656,-0.321289,0.48584
470282125188,0.759277,-0.274902,0.489258
470282133505,0.826172,-0.217285,0.421387
470282154625,0.839355,-0.244141,0.531738
470282185271,0.794434,-0.262695,0.530273
470282193518,0.787598,-0.242188,0.479492
470282214493,0.791992,-0.243652,0.527344
470282237113,0.761719,-0.294922,0.558105
470282253494,0.74707,-0.292969,0.587891
470282274571,0.734375,-0.280762,0.600098
470282297088,0.710938,-0.300781,0.602051
470282313516,0.713379,-0.318359,0.619141
470282334431,0.984375,-0.276367,0.607422
470282356996,1.04736,-0.242676,0.515625
470282373520,0.751465,-0.255371,0.57959
470282394501,0.623535,-0.270996,0.639648
470282417049,0.574707,-0.42334,0.70752
470282433554,0.564453,-0.40918,0.755859
470282454432,0.554199,-0.373535,0.782227
470282485215,0.499023,-0.34375,0.742188
470282493625,0.503418,-0.224121,0.743164
470282514587,0.572266,-0.14502,0.773438
470282537096,0.553223,-0.116211,0.785645
470282553482,0.501953,-0.175781,0.835449
470282574614,0.414062,-0.344727,0.834961
470282597130,0.403809,-0.478027,0.842773
470282613591,0.438965,-0.374512,0.877441
470282634565,0.481934,-0.256836,0.862793
470282658386,0.438965,-0.166992,0.87793
470282673533,0.44043,-0.193848,0.890137
470282694429,0.383789,-0.226074,0.91748
470282717077,0.396973,-0.234863,0.980469
470282733551,0.459961,-0.3125,0.97998
470282754582,0.383789,-0.478027,0.994629
470282786800,0.290039,-0.557617,0.995605
470282794921,0.239746,-0.547852,0.92041
470282822837,0.245605,-0.484375,0.888184
470282837110,0.296387,-0.505371,0.874023
470282853520,0.228516,-0.524414,0.841797
470282874510,0.208496,-0.441895,0.776367
470282897078,0.222656,-0.396484,0.741211
470282915058,0.242676,-0.535156,0.729004
470282934464,0.240723,-0.484375,0.716797
470282982951,0.260742,-0.38916,0.661621
470282983938,0.246582,-0.390137,0.708496
470282994555,0.446777,-0.568848,0.886719
470283016991,0.291504,-0.488281,0.817871
470283034113,0.239746,-0.35791,0.845215
470283064198,0.256836,-0.401367,0.869141
470283092607,0.224121,-0.602539,0.911133
470283116467,0.131348,-0.590332,0.905273
470283122760,0.113281,-0.506348,0.941895
470283146717,0.130371,-0.491699,0.991211
470283169157,0.119629,-0.427734,0.970703
470283190877,0.0839844,-0.412109,0.945801
470283197752,0.0351562,-0.400879,0.933105
470283214986,0.0449219,-0.449219,0.932129
470283237531,0.0527344,-0.438477,0.890137
470283256924,0.0551758,-0.458984,0.857422
470283273515,0.0527344,-0.544434,0.846191
470283295972,0.0488281,-0.561523,0.884277
470283317081,0.034668,-0.537109,0.864746
470283333525,-0.00195312,-0.470215,0.920898
470283356008,-0.0527344,-0.491699,0.912598
470283377015,-0.119629,-0.510742,0.921387
470283393546,-0.168457,-0.513672,0.952637
470283416089,-0.174805,-0.481934,0.947754
470283437663,-0.135742,-0.49707,0.963379
470283452688,-0.114258,-0.504883,0.934082
470283505907,-0.0878906,-0.51123,0.921387
470283506609,-0.0805664,-0.491211,0.909668
470283514151,-0.0947266,-0.482422,0.898926
470283550198,-0.0766602,-0.491211,0.930176
470283572683,-0.174316,-0.499512,0.813965
470283581674,-0.253906,-0.394531,0.6875
470283602658,0.0356445,-0.404785,0.862305
470283617620,-0.394043,-0.671875,0.967773
470283634106,0.13916,-0.481934,1.00977
470283655293,0.0375977,-0.433105,0.620605
470283679105,-0.122559,-0.484863,0.82373
470283692582,-0.0922852,-0.533203,0.869141
470283715155,-0.102051,-0.533203,0.858398
470283730947,-0.0952148,-0.556152,0.871094
470283752599,-0.117188,-0.558594,0.874512
470283775116,-0.180176,-0.495605,0.880371
470283797725,-0.151367,-0.455566,0.895996
470283814049,-0.138184,-0.493164,0.910645
470283835230,-0.12793,-0.523438,0.902832
470283857795,-0.0566406,-0.543457,0.89502
470283874056,-0.0351562,-0.598633,0.874512
470283895205,-0.097168,-0.623535,0.860352
470283917694,-0.144531,-0.562012,0.847168
470283934179,-0.13916,-0.553711,0.864258
470283955272,-0.14209,-0.546387,0.849121
470283978969,-0.163086,-0.566895,0.883789
470283992594,-0.174805,-0.568848,0.862305
470284022657,-0.169434,-0.585449,0.83252
470284031025,-0.166504,-0.607422,0.828125
470284054021,-0.150879,-0.585938,0.794434
470284075111,-0.13623,-0.564453,0.80127
470284097754,-0.144043,-0.54834,0.790039
470284114126,-0.132324,-0.580566,0.793457
470284135187,-0.105469,-0.597168,0.78125
470284157687,-0.15332,-0.599121,0.725098
470284174056,-0.104492,-0.566406,0.719238
470284195119,0.0219727,-0.632324,0.748047
470284210952,-0.0644531,-0.55127,0.763672
470284234083,-0.0756836,-0.567871,0.822266
470284255193,-0.0737305,-0.538574,0.879883
470284270923,-0.0639648,-0.547852,0.930176
470284294160,-0.0576172,-0.475098,0.876465
470284315079,-0.0800781,-0.475586,0.914062
470284330971,-0.108398,-0.539551,0.901367
470284354072,-0.123535,-0.578613,0.907227
470284375104,-0.125,-0.551758,0.88916
470284390966,-0.116211,-0.541016,0.879395
470284414112,-0.108398,-0.510254,0.866211
470284435168,-0.124023,-0.550781,0.860352
470284450972,-0.134277,-0.557129,0.847168
470284474031,-0.137207,-0.549316,0.842773
470284495115,-0.14502,-0.547363,0.828613
470284510888,-0.148926,-0.57666,0.81543
470284534005,-0.15332,-0.59375,0.81543
470284555848,-0.155762,-0.619141,0.790039
470284570953,-0.14502,-0.556152,0.823242
470284594011,-0.14502,-0.574707,0.818848
470284615246,-0.162109,-0.603516,0.824219
470284630986,-0.181641,-0.640137,0.811035
470284654095,-0.15918,-0.603516,0.791504
470284675210,-0.13916,-0.591797,0.784668
470284690932,-0.120117,-0.598145,0.803223
470284714157,-0.130859,-0.587891,0.826172
470284735098,-0.15625,-0.577148,0.835449
470284751041,-0.186035,-0.58252,0.844238
470284774005,-0.160645,-0.551758,0.83252
470284795062,-0.178711,-0.55127,0.841797
470284810992,-0.163086,-0.556641,0.835938
470284834074,-0.151367,-0.576172,0.842773
470284855103,-0.134277,-0.575684,0.857422
470284870903,-0.143066,-0.548828,0.843262
470284894049,-0.149414,-0.567871,0.833496
470284915016,-0.177734,-0.584961,0.828125
470284930955,-0.182129,-0.583008,0.82373
470284953462,-0.180664,-0.580566,0.831055
470284975034,-0.174805,-0.590332,0.834473
470284990975,-0.178711,-0.576172,0.835938
470285013391,-0.185547,-0.572266,0.833984
470285043987,-0.189941,-0.575195,0.82373
470285050950,-0.187988,-0.57373,0.82373
470285074869,-0.174805,-0.576172,0.825195
470285096552,-0.179688,-0.574219,0.82959
470285110779,-0.1875,-0.575195,0.819824
470285133422,-0.172852,-0.574707,0.848145
470285156556,-0.188477,-0.524414,0.874023
470285170878,-0.176758,-0.541016,0.822266
470285193299,-0.160645,-0.568359,0.834473
470285216607,-0.171875,-0.602051,0.826172
470285262742,-0.183105,-0.584473,0.817383
470285263452,-0.187012,-0.578613,0.805176
470285276471,-0.195312,-0.589844,0.797852
470285298416,-0.228516,-0.613281,0.799805
470285313437,-0.277344,-0.586914,0.762695
470285336628,-0.248047,-0.65332,0.811523
470285350922,-0.194336,-0.621582,0.808594
470285373389,-0.173828,-0.577148,0.802246
470285396618,-0.17334,-0.573242,0.805664
470285410806,-0.168945,-0.590332,0.817871
470285433448,-0.177246,-0.587402,0.810059
470285456567,-0.177246,-0.583496,0.810547
470285477567,-0.186523,-0.583008,0.805176
470285493481,-0.1875,-0.588379,0.804199
470285516510,-0.194336,-0.587891,0.814453
470285539064,-0.196777,-0.586914,0.807129
470285553369,-0.203125,-0.611328,0.81543
470285576511,-0.186523,-0.574707,0.814453
470285597617,-0.190918,-0.57666,0.820801
470285613438,-0.192871,-0.567871,0.823242
470285636521,-0.189453,-0.589844,0.82373
470285665159,-0.197266,-0.57666,0.82373
470285673427,-0.193359,-0.578613,0.818359
470285696642,-0.200195,-0.578125,0.819824
470285717644,-0.204102,-0.581055,0.820312
470285733397,-0.199707,-0.580078,0.81543
470285756556,-0.207031,-0.584961,0.821289
470285777469,-0.196289,-0.585938,0.825195
470285793326,-0.201172,-0.583008,0.818848
470285816631,-0.192871,-0.57666,0.817871
470285844869,-0.1875,-0.56543,0.820801
470285854869,-0.187988,-0.573242,0.815918
470285876470,-0.194336,-0.583496,0.816895
470285899063,-0.197754,-0.586426,0.811523
470285913449,-0.202637,-0.586426,0.813965
470285943936,-0.203125,-0.578125,0.806641
470285965221,-0.204102,-0.59375,0.811523
470285973404,-0.192383,-0.578125,0.816895
470285995848,-0.190918,-0.574707,0.820312
470286018934,-0.196289,-0.569336,0.820312
470286033399,-0.191406,-0.573242,0.818359
470286055735,-0.193848,-0.575195,0.814941
470286078993,-0.202637,-0.583984,0.81543
470286093248,-0.20166,-0.576172,0.819336
470286115853,-0.197266,-0.570801,0.818848
470286139086,-0.195801,-0.572266,0.812988
470286153359,-0.199219,-0.578613,0.820801
470286176235,-0.202148,-0.575684,0.814453
470286199048,-0.199707,-0.578613,0.814453
470286213327,-0.200684,-0.579102,0.820312
470286243979,-0.200684,-0.575195,0.819824
470286264981,-0.193359,-0.568359,0.818848
470286273262,-0.19873,-0.567871,0.818359
470286295760,-0.205078,-0.575684,0.820312
470286318922,-0.207031,-0.585938,0.816406
470286333374,-0.20166,-0.568359,0.815918
470286355876,-0.198242,-0.573242,0.821777
470286378959,-0.196777,-0.572754,0.814453
470286393265,-0.197266,-0.575195,0.820312
470286415938,-0.20752,-0.575195,0.813477
470286439004,-0.20752,-0.575684,0.813965
470286459949,-0.198242,-0.577637,0.81543
470286475933,-0.202148,-0.57666,0.816895
470286498865,-0.200195,-0.577148,0.818848
470286521570,-0.20459,-0.578613,0.824219
470286543141,-0.199219,-0.573242,0.818848
470286549407,-0.198242,-0.569824,0.818848
470286571873,-0.197266,-0.558105,0.820801
470286595120,-0.20459,-0.576172,0.81543
470286609262,-0.210449,-0.57959,0.814453
470286631877,-0.210938,-0.576172,0.822754
470286655073,-0.205566,-0.57666,0.824219
470286669359,-0.20166,-0.573242,0.816895
470286691876,-0.200684,-0.584473,0.818848
470286714960,-0.202637,-0.578125,0.816895
470286729391,-0.205566,-0.572754,0.813477
470286751793,-0.208496,-0.571777,0.815918
470286775046,-0.200684,-0.568848,0.816406
470286798218,-0.206055,-0.572266,0.8125
470286811795,-0.206055,-0.575195,0.813477
470286835058,-0.208008,-0.578125,0.816406
470286849422,-0.208496,-0.578613,0.813965
470286871821,-0.209473,-0.571289,0.815918
470286903101,-0.210938,-0.580566,0.819824
470286909287,-0.212402,-0.575195,0.817383
470286931925,-0.203613,-0.570801,0.819336
470286963106,-0.20752,-0.574219,0.813477
470286969320,-0.206543,-0.58252,0.816406
470286991824,-0.202148,-0.569336,0.817871
470287015020,-0.20752,-0.573242,0.818848
470287029435,-0.235352,-0.574219,0.824219
470287051860,-0.250977,-0.55127,0.834473
470287075078,-0.277344,-0.516602,0.87793
470287089373,-0.262695,-0.486328,0.911621
470287120633,-0.270996,-0.534668,0.963867
470287143137,-0.210449,-0.621094,0.993652
470287149450,-0.234863,-0.753906,0.945312
470287180690,-0.327637,-0.718262,0.90625
470287203282,-0.251465,-0.606445,0.924805
470287209393,-0.216797,-0.636719,0.890625
470287231787,-0.308594,-0.69043,0.896484
470287263234,-0.276367,-0.646973,0.831055
470287269429,-0.249512,-0.623535,0.782715
470287291805,-0.332031,-0.5625,0.734375
470287315035,-0.345215,-0.595215,0.789551
470287329366,-0.297363,-0.60791,0.788086
470287351903,-0.260742,-0.515625,0.780762
470287375094,-0.230469,-0.442871,0.787109
470287389321,-0.187012,-0.48584,0.787598
470287411782,-0.046875,-0.613281,0.804688
470287435005,0.0898438,-0.658691,0.776855
470287457463,0.0102539,-0.503906,0.791504
470287480688,-0.03125,-0.392578,0.861328
470287494901,-0.043457,-0.448242,0.931152
470287509323,-0.0449219,-0.539551,0.939941
470287531801,-0.165527,-0.132812,0.888672
470287555080,-0.251465,-0.233887,0.825195
470287569430,-0.232422,-0.492188,0.806641
470287591882,-0.126953,-0.436035,0.898926
470287614954,-0.0419922,-0.404785,0.84668
470287629251,-0.0776367,-0.368164,0.782715
470287651858,-0.000976562,-0.322266,0.875977
470287675095,-0.03125,-0.344238,0.92334
470287689363,-0.105469,-0.347656,0.90332
470287711760,-0.0927734,-0.338867,0.936523
470287735041,-0.0488281,-0.314941,0.906738
470287749359,-0.0654297,-0.318848,0.908691
470287771940,-0.09375,-0.353516,0.922363
470287794891,-0.0981445,-0.350098,0.921387
470287809280,-0.078125,-0.390137,0.899902
470287839977,-0.0893555,-0.469727,0.97168
470287863291,-0.17041,-0.374023,1.00293
470287869364,-0.231445,-0.252441,0.980957
470287891962,-0.181152,-0.316406,0.974609
470287914364,-0.145996,-0.394531,0.949219
470287929247,-0.125,-0.369141,0.949219
470287951854,-0.0942383,-0.361816,0.891602
470287975777,-0.120605,-0.334473,0.883301
470287989379,-0.12207,-0.377441,0.847168
470288011773,-0.0546875,-0.436523,0.88916
470288034379,-0.0219727,-0.470703,0.87207
470288049308,-0.0600586,-0.428223,0.873047
470288071715,-0.10791,-0.376953,0.871094
470288094369,-0.141602,-0.341309,0.913086
470288109251,-0.143066,-0.381348,1.0127
470288131838,-0.154297,-0.415039,1.09082
470288154347,-0.230957,-0.200195,1.03711
470288169398,-0.208008,-0.266113,0.956055
470288191877,-0.127441,-0.567871,1.01221
470288208311,-0.13623,-0.725586,0.946289
470288229280,-0.239746,-0.361816,0.926758
470288251793,-0.221191,-0.222656,0.855957
470288290049,-0.114258,-0.359863,0.853027
470288313889,-0.105957,-0.46582,0.859863
470288321421,-0.157227,-0.495605,0.864746
470288342441,-0.138184,-0.475586,0.850098
470288359010,-0.167969,-0.468262,0.93457
470288373923,-0.155273,-0.558105,1.08105
470288388328,-0.303711,-0.42041,0.74707
470288409317,0.0698242,-0.334473,1.0127
470288433367,-0.0932617,-0.397949,0.800293
470288448150,-0.115234,-0.415527,0.915039
470288469380,-0.179199,-0.439453,0.921875
470288491857,-0.167969,-0.411621,0.873047
470288514400,-0.126465,-0.455566,0.87207
470288532203,-0.103516,-0.474609,0.891602
470288551856,-0.10791,-0.467285,0.923828
470288568384,-0.122559,-0.435059,0.949707
470288589252,-0.123047,-0.408691,0.964355
470288611764,-0.125488,-0.393066,0.943848
470288628256,-0.128418,-0.421387,0.938477
470288649348,-0.131348,-0.452148,0.934082
470288671823,-0.129883,-0.470215,0.925293
470288688275,-0.124512,-0.461426,0.921875
470288709321,-0.119141,-0.44043,0.906738
470288731860,-0.11377,-0.42334,0.902344
470288770682,-0.103516,-0.421875,0.900391
470288772415,-0.105469,-0.451172,0.898438
470288801403,-0.108398,-0.460938,0.89209
470288815742,-0.0947266,-0.44873,0.873535
470288846433,-0.0854492,-0.469727,0.962402
470288853969,0.0444336,-0.549805,1.07031
470288874889,-0.144043,-0.647461,1.15723
470288891448,-0.0820312,-0.340332,0.584473
470288913868,-0.461914,-0.62793,1.1499
470288934842,0.0976562,-0.433594,1.17676
470288951294,0.546387,-0.303223,0.844727
470288973819,0.542969,-0.267578,0.650391
470288994935,0.490234,-0.239258,0.612305
470289011302,0.66748,-0.210938,0.730957
470289033793,0.829102,-0.307129,1.06787
470289054914,-0.074707,-0.61377,1.29297
470289071310,-0.777832,-0.472168,0.490723
470289093776,0.570312,-0.443359,1.32275
470289122333,-0.567383,-0.397461,0.457031
470289131316,-0.333984,-0.680176,1.125
470289154215,0.666992,-0.304199,1.28809
470289182310,0.09375,-0.230957,0.692871
470289191284,-0.589844,-0.427734,0.384277
470289211655,-0.817871,-0.583496,0.390137
470289228240,-0.814453,-0.647461,0.534668
470289250623,-0.228516,-0.581543,1.0459
470289271660,-0.135254,-0.480957,0.921387
470289295592,-0.106445,-0.459961,0.897949
470289310614,-0.109375,-0.460938,0.90332
470289339834,-0.109375,-0.469238,0.898926
470289348212,-0.108887,-0.468262,0.900879
470289370669,-0.108398,-0.459473,0.902832
470289391658,-0.10791,-0.457031,0.900391
470289408150,-0.109863,-0.45459,0.896973
470289430598,-0.109375,-0.459473,0.895508
470289451678,-0.106445,-0.466309,0.897461
470289468132,-0.101074,-0.471191,0.895508
470289490638,-0.110352,-0.464844,0.894043
470289511723,-0.11084,-0.459961,0.905273
470289529579,-0.100098,-0.459473,0.899902
470289550642,-0.10791,-0.466797,0.907715
470289574569,-0.112305,-0.460938,0.925781
470289588191,-0.0849609,-0.416016,0.82959
470289610699,0.0454102,-0.457031,0.782227
470289640644,0.0458984,-0.564941,0.863281
470289646671,-0.0507812,-0.581055,0.851562
470289669943,-0.0737305,-0.484375,0.852539
470289692400,-0.0766602,-0.522949,0.871094
470289706794,-0.0288086,-0.510254,0.86377
470289737410,-0.0874023,-0.51123,0.84375
470289759970,-0.163574,-0.493164,0.862793
470289768830,-0.165039,-0.539062,0.894043
470289790009,-0.134277,-0.54541,0.893066
470289812374,-0.162598,-0.454102,0.924316
470289828805,-0.153809,-0.369141,0.896484
470289874604,-0.141113,-0.339844,0.890625
470289875458,-0.162109,-0.298828,0.811523
470289888250,-0.102051,-0.342285,0.868164
470289926254,-0.0151367,-0.52832,0.969727
470289933742,0.13623,-0.711426,1.20996
470289955050,-0.0463867,-0.551758,1.06055
470289977340,-0.209961,-0.211914,0.960449
470289992380,-0.0488281,-0.251953,0.911133
470290008903,0.00244141,-0.467285,0.913086
470290029921,-0.00634766,-0.602539,0.900391
470290075585,-0.0493164,-0.569336,0.875977
470290076447,-0.0527344,-0.489258,0.86377
470290091264,-0.0810547,-0.463867,0.879883
470290111729,-0.102051,-0.416504,0.89502
470290144371,-0.0385742,-0.460449,0.931152
470290158781,0.0527344,-0.499512,0.964355
470290173228,0.0263672,-0.60498,1.12646
470290188853,-0.281738,-0.52832,0.757812
470290209893,0.0419922,-0.48584,1.14648
470290233854,0.245605,-0.299805,0.690918
470290249359,-0.118164,-0.454102,0.888184
470290270643,-0.0957031,-0.491211,0.894531
470290292280,-0.0952148,-0.478027,0.910156
470290308734,-0.103027,-0.461426,0.904297
470290329881,-0.121094,-0.460938,0.901855
470290352358,-0.12207,-0.477539,0.902344
470290368846,-0.114746,-0.484863,0.902344
470290389885,-0.107422,-0.484375,0.898438
470290412266,-0.0942383,-0.466797,0.896484
470290428800,-0.104004,-0.473633,0.905762
470290451444,-0.101562,-0.467773,0.911133
470290473774,-0.114258,-0.469727,0.898926
470290488727,-0.105957,-0.454102,0.888184
470290509983,-0.101074,-0.484375,0.888672
470290533765,-0.117676,-0.479492,0.889648
470290548735,-0.102539,-0.477539,0.888184
470290569969,-0.0986328,-0.464355,0.89502
470290592474,-0.0917969,-0.46582,0.881348
470290608960,-0.0805664,-0.464844,0.894531
470290630591,-0.0883789,-0.47168,0.894043
470290659916,-0.102051,-0.471191,0.888184
470290668229,-0.103027,-0.469727,0.898438
470290689883,-0.104492,-0.479492,0.889648
470290712290,-0.107422,-0.485352,0.89502
470290728101,-0.100098,-0.466797,0.891113
470290751341,-0.0991211,-0.465332,0.88916
470290772317,-0.0991211,-0.481934,0.893066
470290788249,-0.0986328,-0.469727,0.88916
470290811229,-0.100098,-0.462891,0.900391
470290832402,-0.103516,-0.462891,0.900879
470290848167,-0.104492,-0.46875,0.901367
470290871314,-0.0947266,-0.480957,0.892578
470290892461,-0.0996094,-0.477539,0.891602
470290908196,-0.107422,-0.473145,0.899902
470290931349,-0.114258,-0.478516,0.899414
470290952340,-0.100098,-0.47168,0.893555
470290968142,-0.0913086,-0.455566,0.914062
470290991304,-0.0756836,-0.452637,0.891602
470291012312,-0.0947266,-0.480957,0.893066
470291028104,-0.120605,-0.486328,0.908691
470291051286,-0.13916,-0.490723,0.902344
470291072398,-0.193848,-0.446289,0.883789
470291088124,-0.105469,-0.485352,0.891113
470291111448,-0.0756836,-0.441895,0.884277
470291132288,-0.0551758,-0.464355,0.862305
470291148050,-0.0258789,-0.502441,0.915527
470291171242,-0.0751953,-0.476074,0.88623
470291192309,-0.173828,-0.439453,0.894531
470291208168,-0.205078,-0.476562,0.907227
470291237256,-0.180176,-0.51709,0.866211
470291252434,-0.120605,-0.503906,0.90918
470291268162,-0.0727539,-0.435059,0.90625
470291291364,-0.0341797,-0.435547,0.87207
470291312340,-0.0273438,-0.448242,0.861816
470291328203,-0.0214844,-0.429688,0.875977
470291351379,-0.0219727,-0.446289,0.894531
470291372352,-0.0209961,-0.478027,0.880859
470291388057,-0.0751953,-0.507812,0.897949
470291411382,-0.120605,-0.54248,0.900879
470291432234,-0.174316,-0.549316,0.901367
470291448128,-0.189941,-0.532715,0.905273
470291471314,-0.205078,-0.474121,0.920898
470291493737,-0.209473,-0.464355,0.914062
470291508177,-0.185059,-0.429688,0.862793
470291531386,-0.131836,-0.459473,0.890625
470291559902,-0.0844727,-0.479492,0.933594
470291583792,-0.0380859,-0.427734,0.854004
470291590642,0.0195312,-0.512695,0.845215
470291619872,-0.0205078,-0.563477,0.918457
470291628164,-0.0878906,-0.602051,0.891113
470291650645,-0.181152,-0.375,0.880371
470291673844,-0.220703,-0.386719,0.881348
470291688099,-0.125977,-0.466309,0.899414
470291710615,-0.0537109,-0.446777,0.953613
470291741218,-0.0532227,-0.412109,0.855957
470291748224,-0.0512695,-0.500488,0.824707
470291770620,0.00585938,-0.546875,0.86084
470291793782,-0.019043,-0.55957,0.865234
470291814867,-0.0922852,-0.53125,0.89502
470291830617,-0.152344,-0.501465,0.917969
470291853849,-0.235352,-0.535156,0.864258
470291868082,-0.229492,-0.479492,0.882812
470291898746,-0.123047,-0.394531,0.908691
470291921379,-0.0722656,-0.44873,0.875
470291928223,-0.0883789,-0.521973,0.880371
470291950724,-0.0712891,-0.48877,0.900879
470291973709,-0.0791016,-0.484375,0.836426
470291988103,-0.0546875,-0.53125,0.864746
470292010512,-0.0581055,-0.571289,0.876465
470292033774,-0.112793,-0.520508,0.882324
470292048137,-0.15332,-0.454102,0.884277
470292093111,-0.163086,-0.460449,0.898438
470292099807,-0.157715,-0.518555,0.887207
470292116388,-0.143555,-0.518555,0.883789
470292131258,-0.0878906,-0.476074,0.893555
470292145560,-0.19043,-0.46582,0.861816
470292175558,-0.196289,-0.576172,0.908203
470292198830,-0.236328,-0.435547,0.661621
470292221212,0.0859375,-0.450195,1.01758
470292259433,-0.130859,-0.409668,0.604492
470292260307,-0.555176,-0.649902,0.983887
470292273804,-0.170898,-0.495117,0.848145
470292311364,-0.00488281,-0.624512,0.97168
470292342009,-0.152344,-0.491211,0.890625
470292342802,-0.145996,-0.496582,0.871094
470292355491,-0.0717773,-0.496582,0.864746
470292377408,-0.233887,-0.402832,0.769043
470292393687,-0.254395,-0.383789,0.660156
470292408798,0.0727539,-0.420898,0.922363
470292430562,-0.391602,-0.58252,0.821777
470292453792,-0.17627,-0.547852,1.19971
470292476319,0.152344,-0.331055,0.744629
470292490503,-0.0771484,-0.472168,0.837891
